605,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3,12  votes,18.59406345,73.74204911
606,Aundh,", Pune, India","Aundh, Pune, India",3.2,12 votes,18.5618834,73.8101957
607,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.2,7 votes,18.59406345,73.74204911
608,Wakad,", Pune, India","Wakad, Pune, India",3.3,13 votes,18.6109018,73.7637965
609,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.9,18 votes,18.59406345,73.74204911
610,Pashan,", Pune, India","Pashan, Pune, India",3.6,40  votes,18.5386704,73.7952542
611,Baner,", Pune, India","Baner, Pune, India",0,0,18.5642431,73.7768573
612,Balewadi,", Pune, India","Balewadi, Pune, India",0,0,18.5820266,73.7689831
613,Wakad,", Pune, India","Wakad, Pune, India",3.3,13 votes,18.6109018,73.7637965
614,Aundh,", Pune, India","Aundh, Pune, India",2.7,155  votes,18.5618834,73.8101957
615,Wakad,", Pune, India","Wakad, Pune, India",3.1,4 votes,18.6109018,73.7637965
616,Baner,", Pune, India","Baner, Pune, India",0,0,18.5642431,73.7768573
617,Lavale,", Pune, India","Lavale, Pune, India",0,0,18.5230232,73.7224013
618,Wakad,", Pune, India","Wakad, Pune, India",3.5,19 votes,18.6109018,73.7637965
619,Wakad,", Pune, India","Wakad, Pune, India",3.4,25 votes,18.6109018,73.7637965
620,Aundh,", Pune, India","Aundh, Pune, India",-,0,18.5618834,73.8101957
621,Baner,", Pune, India","Baner, Pune, India",-,0,18.5642431,73.7768573
622,Baner,", Pune, India","Baner, Pune, India",2.9,4  votes,18.5642431,73.7768573
623,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.2,9 votes,18.59406345,73.74204911
624,Balewadi,", Pune, India","Balewadi, Pune, India",3.2,5 votes,18.5820266,73.7689831
625,Baner,", Pune, India","Baner, Pune, India",-,0,18.5642431,73.7768573
626,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",-,0,18.59406345,73.74204911
627,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,37  votes,18.59406345,73.74204911
628,Aundh,", Pune, India","Aundh, Pune, India",3,6 votes,18.5618834,73.8101957
629,Pashan,", Pune, India","Pashan, Pune, India",3.5,84  votes,18.5386704,73.7952542
630,Wakad,", Pune, India","Wakad, Pune, India",3.5,178  votes,18.6109018,73.7637965
631,Aundh,", Pune, India","Aundh, Pune, India",3.7,87  votes,18.5618834,73.8101957
632,Baner,", Pune, India","Baner, Pune, India",2.9,209  votes,18.5642431,73.7768573
633,Baner,", Pune, India","Baner, Pune, India",3.8,79  votes,18.5642431,73.7768573
634,Aundh,", Pune, India","Aundh, Pune, India",3.4,217  votes,18.5618834,73.8101957
635,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
636,Wakad,", Pune, India","Wakad, Pune, India",3.5,66  votes,18.6109018,73.7637965
637,Baner,", Pune, India","Baner, Pune, India",3.8,74  votes,18.5642431,73.7768573
638,Wakad,", Pune, India","Wakad, Pune, India",4.1,157  votes,18.6109018,73.7637965
639,Wakad,", Pune, India","Wakad, Pune, India",3.2,10 votes,18.6109018,73.7637965
640,Baner,", Pune, India","Baner, Pune, India",3.6,38 votes,18.5642431,73.7768573
641,Wakad,", Pune, India","Wakad, Pune, India",3.1,4 votes,18.6109018,73.7637965
642,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",-,0,18.59406345,73.74204911
643,Balewadi,", Pune, India","Balewadi, Pune, India",0,0,18.5820266,73.7689831
644,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",-,0,18.59406345,73.74204911
645,Baner,", Pune, India","Baner, Pune, India",3.6,79 votes,18.5642431,73.7768573
646,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
647,Pashan,", Pune, India","Pashan, Pune, India",3.3,13 votes,18.5386704,73.7952542
648,Balewadi,", Pune, India","Balewadi, Pune, India",3.4,16  votes,18.5820266,73.7689831
649,Balewadi,", Pune, India","Balewadi, Pune, India",3.5,18 votes,18.5820266,73.7689831
650,Pashan,", Pune, India","Pashan, Pune, India",3.6,42  votes,18.5386704,73.7952542
651,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",-,0,18.59406345,73.74204911
652,Sus,", Pune, India","Sus, Pune, India",-,0,18.5541586,73.753904
653,Pashan,", Pune, India","Pashan, Pune, India",3.4,17  votes,18.5386704,73.7952542
654,Wakad,", Pune, India","Wakad, Pune, India",3.3,23 votes,18.6109018,73.7637965
655,Balewadi,", Pune, India","Balewadi, Pune, India",3.6,159  votes,18.5820266,73.7689831
656,Baner,", Pune, India","Baner, Pune, India",3.7,30 votes,18.5642431,73.7768573
657,Pashan,", Pune, India","Pashan, Pune, India",3.6,40  votes,18.5386704,73.7952542
658,Balewadi,", Pune, India","Balewadi, Pune, India",3.4,47 votes,18.5820266,73.7689831
659,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.4,68  votes,18.59406345,73.74204911
660,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,124  votes,18.59406345,73.74204911
661,Baner,", Pune, India","Baner, Pune, India",3.7,385  votes,18.5642431,73.7768573
662,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,129  votes,18.59406345,73.74204911
663,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,73  votes,18.59406345,73.74204911
664,Wakad,", Pune, India","Wakad, Pune, India",3.1,10 votes,18.6109018,73.7637965
665,Baner,", Pune, India","Baner, Pune, India",3.8,284  votes,18.5642431,73.7768573
666,Pashan,", Pune, India","Pashan, Pune, India",3.1,67  votes,18.5386704,73.7952542
667,Baner,", Pune, India","Baner, Pune, India",-,0,18.5642431,73.7768573
668,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.1,4 votes,18.59406345,73.74204911
669,Balewadi,", Pune, India","Balewadi, Pune, India",3.2,8 votes,18.5820266,73.7689831
670,Balewadi,", Pune, India","Balewadi, Pune, India",0,0,18.5820266,73.7689831
671,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",0,0,18.59406345,73.74204911
672,Baner,", Pune, India","Baner, Pune, India",3.1,8 votes,18.5642431,73.7768573
673,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",-,0,18.59406345,73.74204911
674,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.3,11 votes,18.59406345,73.74204911
675,Balewadi,", Pune, India","Balewadi, Pune, India",3.7,48  votes,18.5820266,73.7689831
676,Baner,", Pune, India","Baner, Pune, India",3.8,219  votes,18.5642431,73.7768573
677,Wakad,", Pune, India","Wakad, Pune, India",3.8,351  votes,18.6109018,73.7637965
678,Baner,", Pune, India","Baner, Pune, India",3.3,77  votes,18.5642431,73.7768573
679,Wakad,", Pune, India","Wakad, Pune, India",3.4,20  votes,18.6109018,73.7637965
680,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.3,43  votes,18.59406345,73.74204911
681,Balewadi,", Pune, India","Balewadi, Pune, India",3.2,11 votes,18.5820266,73.7689831
682,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.8,15  votes,18.59406345,73.74204911
683,Balewadi,", Pune, India","Balewadi, Pune, India",3.7,517  votes,18.5820266,73.7689831
684,Balewadi,", Pune, India","Balewadi, Pune, India",3.3,116  votes,18.5820266,73.7689831
685,Aundh,", Pune, India","Aundh, Pune, India",3.4,30  votes,18.5618834,73.8101957
686,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
687,Aundh,", Pune, India","Aundh, Pune, India",3.9,374  votes,18.5618834,73.8101957
688,Baner,", Pune, India","Baner, Pune, India",3.8,93  votes,18.5642431,73.7768573
689,Baner,", Pune, India","Baner, Pune, India",3.2,19 votes,18.5642431,73.7768573
690,Wakad,", Pune, India","Wakad, Pune, India",3.7,34 votes,18.6109018,73.7637965
691,Balewadi,", Pune, India","Balewadi, Pune, India",-,0,18.5820266,73.7689831
692,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.2,4 votes,18.59406345,73.74204911
693,Wakad,", Pune, India","Wakad, Pune, India",3,8  votes,18.6109018,73.7637965
694,Baner,", Pune, India","Baner, Pune, India",-,0,18.5642431,73.7768573
695,Wakad,", Pune, India","Wakad, Pune, India",3.5,19  votes,18.6109018,73.7637965
696,Baner,", Pune, India","Baner, Pune, India",3.6,34  votes,18.5642431,73.7768573
697,Baner,", Pune, India","Baner, Pune, India",3.3,43  votes,18.5642431,73.7768573
698,Aundh,", Pune, India","Aundh, Pune, India",3.7,32  votes,18.5618834,73.8101957
699,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.4,133  votes,18.59406345,73.74204911
700,Aundh,", Pune, India","Aundh, Pune, India",3.9,232  votes,18.5618834,73.8101957
701,Baner,", Pune, India","Baner, Pune, India",3.6,33 votes,18.5642431,73.7768573
702,Baner,", Pune, India","Baner, Pune, India",3.6,141  votes,18.5642431,73.7768573
703,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,89  votes,18.59406345,73.74204911
704,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
705,Aundh,", Pune, India","Aundh, Pune, India",2.5,14  votes,18.5618834,73.8101957
706,Aundh,", Pune, India","Aundh, Pune, India",3.3,81  votes,18.5618834,73.8101957
707,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.9,378  votes,18.59406345,73.74204911
708,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
709,Balewadi,", Pune, India","Balewadi, Pune, India",0,0,18.5820266,73.7689831
710,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
711,Wakad,", Pune, India","Wakad, Pune, India",3,6 votes,18.6109018,73.7637965
712,Wakad,", Pune, India","Wakad, Pune, India",3.7,49 votes,18.6109018,73.7637965
713,Aundh,", Pune, India","Aundh, Pune, India",3.7,44 votes,18.5618834,73.8101957
714,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.2,7 votes,18.59406345,73.74204911
715,Aundh,", Pune, India","Aundh, Pune, India",3.3,6 votes,18.5618834,73.8101957
716,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.7,17 votes,18.59406345,73.74204911
717,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",-,0,18.59406345,73.74204911
718,Wakad,", Pune, India","Wakad, Pune, India",3.9,47  votes,18.6109018,73.7637965
719,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,66  votes,18.59406345,73.74204911
720,Aundh,", Pune, India","Aundh, Pune, India",3.2,36  votes,18.5618834,73.8101957
721,Wakad,", Pune, India","Wakad, Pune, India",3.9,116  votes,18.6109018,73.7637965
722,Aundh,", Pune, India","Aundh, Pune, India",3.5,16 votes,18.5618834,73.8101957
723,Aundh,", Pune, India","Aundh, Pune, India",3.1,12 votes,18.5618834,73.8101957
724,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.6,30  votes,18.59406345,73.74204911
725,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.3,492  votes,18.59406345,73.74204911
726,Baner,", Pune, India","Baner, Pune, India",3.6,132  votes,18.5642431,73.7768573
727,Baner,", Pune, India","Baner, Pune, India",3.7,539  votes,18.5642431,73.7768573
728,Baner,", Pune, India","Baner, Pune, India",3.4,110  votes,18.5642431,73.7768573
729,Aundh,", Pune, India","Aundh, Pune, India",3.4,29  votes,18.5618834,73.8101957
730,Wakad,", Pune, India","Wakad, Pune, India",3.5,79  votes,18.6109018,73.7637965
731,Wakad,", Pune, India","Wakad, Pune, India",3.8,180  votes,18.6109018,73.7637965
732,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
733,Wakad,", Pune, India","Wakad, Pune, India",3.2,5 votes,18.6109018,73.7637965
734,Pashan,", Pune, India","Pashan, Pune, India",3.5,36  votes,18.5386704,73.7952542
735,Baner,", Pune, India","Baner, Pune, India",3.9,565  votes,18.5642431,73.7768573
736,Aundh,", Pune, India","Aundh, Pune, India",3.3,87  votes,18.5618834,73.8101957
737,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",-,0,18.59406345,73.74204911
738,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.6,31  votes,18.59406345,73.74204911
739,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3,16 votes,18.59406345,73.74204911
740,Baner,", Pune, India","Baner, Pune, India",-,0,18.5642431,73.7768573
741,Baner,", Pune, India","Baner, Pune, India",-,0,18.5642431,73.7768573
742,Baner,", Pune, India","Baner, Pune, India",3.5,32 votes,18.5642431,73.7768573
743,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.6,81  votes,18.59406345,73.74204911
744,Balewadi,", Pune, India","Balewadi, Pune, India",3.1,9  votes,18.5820266,73.7689831
745,Baner,", Pune, India","Baner, Pune, India",3.5,22 votes,18.5642431,73.7768573
746,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,601  votes,18.59406345,73.74204911
747,Baner,", Pune, India","Baner, Pune, India",3.6,100  votes,18.5642431,73.7768573
748,Baner,", Pune, India","Baner, Pune, India",3.6,134  votes,18.5642431,73.7768573
749,Baner,", Pune, India","Baner, Pune, India",3.4,39  votes,18.5642431,73.7768573
750,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.4,92  votes,18.59406345,73.74204911
751,Aundh,", Pune, India","Aundh, Pune, India",3.6,260  votes,18.5618834,73.8101957
752,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.7,66  votes,18.59406345,73.74204911
753,Baner,", Pune, India","Baner, Pune, India",2.3,196  votes,18.5642431,73.7768573
754,Wakad,", Pune, India","Wakad, Pune, India",4,683  votes,18.6109018,73.7637965
755,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.4,204  votes,18.59406345,73.74204911
756,Wakad,", Pune, India","Wakad, Pune, India",2.9,9 votes,18.6109018,73.7637965
757,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
758,Pashan,", Pune, India","Pashan, Pune, India",3.3,10 votes,18.5386704,73.7952542
759,Baner,", Pune, India","Baner, Pune, India",-,0,18.5642431,73.7768573
760,Baner,", Pune, India","Baner, Pune, India",3.1,15  votes,18.5642431,73.7768573
761,Wakad,", Pune, India","Wakad, Pune, India",3.3,11 votes,18.6109018,73.7637965
762,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.1,7 votes,18.59406345,73.74204911
763,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",-,0,18.59406345,73.74204911
764,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.7,16 votes,18.59406345,73.74204911
765,Aundh,", Pune, India","Aundh, Pune, India",3.1,27 votes,18.5618834,73.8101957
766,Baner,", Pune, India","Baner, Pune, India",4,69  votes,18.5642431,73.7768573
767,Baner,", Pune, India","Baner, Pune, India",2.8,42 votes,18.5642431,73.7768573
768,Wakad,", Pune, India","Wakad, Pune, India",3.4,63  votes,18.6109018,73.7637965
769,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
770,Pashan,", Pune, India","Pashan, Pune, India",2.9,76  votes,18.5386704,73.7952542
771,Wakad,", Pune, India","Wakad, Pune, India",3,16  votes,18.6109018,73.7637965
772,Wakad,", Pune, India","Wakad, Pune, India",3.4,241  votes,18.6109018,73.7637965
773,Balewadi,", Pune, India","Balewadi, Pune, India",3.6,134  votes,18.5820266,73.7689831
774,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.3,62  votes,18.59406345,73.74204911
775,Wakad,", Pune, India","Wakad, Pune, India",3.8,64  votes,18.6109018,73.7637965
776,Wakad,", Pune, India","Wakad, Pune, India",3.5,75  votes,18.6109018,73.7637965
777,Baner,", Pune, India","Baner, Pune, India",3.6,67  votes,18.5642431,73.7768573
778,Balewadi,", Pune, India","Balewadi, Pune, India",3.1,259  votes,18.5820266,73.7689831
779,Wakad,", Pune, India","Wakad, Pune, India",3.2,50  votes,18.6109018,73.7637965
780,Baner,", Pune, India","Baner, Pune, India",3.8,77 votes,18.5642431,73.7768573
781,Baner,", Pune, India","Baner, Pune, India",3.5,22 votes,18.5642431,73.7768573
782,Balewadi,", Pune, India","Balewadi, Pune, India",3.6,19  votes,18.5820266,73.7689831
783,Wakad,", Pune, India","Wakad, Pune, India",3.1,6 votes,18.6109018,73.7637965
784,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.7,58 votes,18.59406345,73.74204911
785,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
786,Wakad,", Pune, India","Wakad, Pune, India",3.7,25 votes,18.6109018,73.7637965
787,Baner,", Pune, India","Baner, Pune, India",3.7,28 votes,18.5642431,73.7768573
788,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,91  votes,18.59406345,73.74204911
789,Pashan,", Pune, India","Pashan, Pune, India",3.4,16 votes,18.5386704,73.7952542
790,Wakad,", Pune, India","Wakad, Pune, India",3.1,6 votes,18.6109018,73.7637965
791,Pashan,", Pune, India","Pashan, Pune, India",2.8,9 votes,18.5386704,73.7952542
792,Sus,", Pune, India","Sus, Pune, India",3.4,24  votes,18.5541586,73.753904
793,Wakad,", Pune, India","Wakad, Pune, India",3.8,473  votes,18.6109018,73.7637965
794,Baner,", Pune, India","Baner, Pune, India",2.9,18 votes,18.5642431,73.7768573
795,Wakad,", Pune, India","Wakad, Pune, India",3.7,354  votes,18.6109018,73.7637965
796,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.6,35  votes,18.59406345,73.74204911
797,Balewadi,", Pune, India","Balewadi, Pune, India",3.7,31  votes,18.5820266,73.7689831
798,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.3,14  votes,18.59406345,73.74204911
799,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.6,24  votes,18.59406345,73.74204911
800,Baner,", Pune, India","Baner, Pune, India",3.8,178  votes,18.5642431,73.7768573
801,Wakad,", Pune, India","Wakad, Pune, India",3.5,36  votes,18.6109018,73.7637965
802,Aundh,", Pune, India","Aundh, Pune, India",3.9,62  votes,18.5618834,73.8101957
803,Wakad,", Pune, India","Wakad, Pune, India",3.6,70  votes,18.6109018,73.7637965
804,Wakad,", Pune, India","Wakad, Pune, India",3.4,47 votes,18.6109018,73.7637965
805,Baner,", Pune, India","Baner, Pune, India",3.4,116  votes,18.5642431,73.7768573
806,Pashan,", Pune, India","Pashan, Pune, India",2.6,33  votes,18.5386704,73.7952542
807,Aundh,", Pune, India","Aundh, Pune, India",3.4,26  votes,18.5618834,73.8101957
808,Baner,", Pune, India","Baner, Pune, India",2.9,25 votes,18.5642431,73.7768573
809,Wakad,", Pune, India","Wakad, Pune, India",3.9,92 votes,18.6109018,73.7637965
810,Wakad,", Pune, India","Wakad, Pune, India",3.8,53 votes,18.6109018,73.7637965
811,Aundh,", Pune, India","Aundh, Pune, India",3.3,71  votes,18.5618834,73.8101957
812,Aundh,", Pune, India","Aundh, Pune, India",3.6,36  votes,18.5618834,73.8101957
813,Wakad,", Pune, India","Wakad, Pune, India",2.9,47  votes,18.6109018,73.7637965
814,Aundh,", Pune, India","Aundh, Pune, India",3.1,138  votes,18.5618834,73.8101957
815,Baner,", Pune, India","Baner, Pune, India",3.3,11 votes,18.5642431,73.7768573
816,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",0,0,18.59406345,73.74204911
817,Sus,", Pune, India","Sus, Pune, India",-,0,18.5541586,73.753904
818,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",4,23  votes,18.59406345,73.74204911
819,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.4,28  votes,18.59406345,73.74204911
820,Baner,", Pune, India","Baner, Pune, India",3.4,34  votes,18.5642431,73.7768573
821,Pashan,", Pune, India","Pashan, Pune, India",3.5,102 votes,18.5386704,73.7952542
822,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.5,57  votes,18.59406345,73.74204911
823,Balewadi,", Pune, India","Balewadi, Pune, India",3.2,11 votes,18.5820266,73.7689831
824,Wakad,", Pune, India","Wakad, Pune, India",3.4,32  votes,18.6109018,73.7637965
825,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.5,21  votes,18.59406345,73.74204911
826,Baner,", Pune, India","Baner, Pune, India",3.2,10 votes,18.5642431,73.7768573
827,Baner,", Pune, India","Baner, Pune, India",0,0,18.5642431,73.7768573
828,Baner,", Pune, India","Baner, Pune, India",-,0,18.5642431,73.7768573
829,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.6,16 votes,18.59406345,73.74204911
830,Baner,", Pune, India","Baner, Pune, India",3.4,22  votes,18.5642431,73.7768573
831,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",-,0,18.59406345,73.74204911
832,Baner,", Pune, India","Baner, Pune, India",3.6,109  votes,18.5642431,73.7768573
833,Wakad,", Pune, India","Wakad, Pune, India",2.6,30 votes,18.6109018,73.7637965
834,Wakad,", Pune, India","Wakad, Pune, India",2.9,75  votes,18.6109018,73.7637965
835,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.6,18  votes,18.59406345,73.74204911
836,Baner,", Pune, India","Baner, Pune, India",3.5,53  votes,18.5642431,73.7768573
837,Baner,", Pune, India","Baner, Pune, India",4,137  votes,18.5642431,73.7768573
838,Baner,", Pune, India","Baner, Pune, India",3.7,388  votes,18.5642431,73.7768573
839,Baner,", Pune, India","Baner, Pune, India",2.6,16 votes,18.5642431,73.7768573
840,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.2,8 votes,18.59406345,73.74204911
841,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.7,7 votes,18.59406345,73.74204911
842,Aundh,", Pune, India","Aundh, Pune, India",2.4,68  votes,18.5618834,73.8101957
843,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,147  votes,18.59406345,73.74204911
844,Baner,", Pune, India","Baner, Pune, India",3.6,52  votes,18.5642431,73.7768573
845,Baner,", Pune, India","Baner, Pune, India",3.9,868  votes,18.5642431,73.7768573
846,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.4,112  votes,18.59406345,73.74204911
847,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.7,47  votes,18.59406345,73.74204911
848,Baner,", Pune, India","Baner, Pune, India",3.9,510  votes,18.5642431,73.7768573
849,Baner,", Pune, India","Baner, Pune, India",3.2,24  votes,18.5642431,73.7768573
850,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,203  votes,18.59406345,73.74204911
851,Pashan,", Pune, India","Pashan, Pune, India",3.7,107  votes,18.5386704,73.7952542
852,Aundh,", Pune, India","Aundh, Pune, India",3,143  votes,18.5618834,73.8101957
853,Baner,", Pune, India","Baner, Pune, India",0,0,18.5642431,73.7768573
854,Wakad,", Pune, India","Wakad, Pune, India",3.8,76  votes,18.6109018,73.7637965
855,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.7,116  votes,18.59406345,73.74204911
856,Wakad,", Pune, India","Wakad, Pune, India",3.6,559  votes,18.6109018,73.7637965
857,Aundh,", Pune, India","Aundh, Pune, India",3.2,20 votes,18.5618834,73.8101957
858,Wakad,", Pune, India","Wakad, Pune, India",3.4,16 votes,18.6109018,73.7637965
859,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
860,Baner,", Pune, India","Baner, Pune, India",2.9,30 votes,18.5642431,73.7768573
861,Wakad,", Pune, India","Wakad, Pune, India",3.5,34  votes,18.6109018,73.7637965
862,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.2,16 votes,18.59406345,73.74204911
863,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
864,Wakad,", Pune, India","Wakad, Pune, India",3.4,34 votes,18.6109018,73.7637965
865,Pashan,", Pune, India","Pashan, Pune, India",3.4,14 votes,18.5386704,73.7952542
866,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.3,11 votes,18.59406345,73.74204911
867,Baner,", Pune, India","Baner, Pune, India",2.8,10  votes,18.5642431,73.7768573
868,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
869,Wakad,", Pune, India","Wakad, Pune, India",3,4 votes,18.6109018,73.7637965
870,Aundh,", Pune, India","Aundh, Pune, India",-,0,18.5618834,73.8101957
871,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.5,18 votes,18.59406345,73.74204911
872,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",-,0,18.59406345,73.74204911
873,Baner,", Pune, India","Baner, Pune, India",3.6,17 votes,18.5642431,73.7768573
874,Balewadi,", Pune, India","Balewadi, Pune, India",-,0,18.5820266,73.7689831
875,Baner,", Pune, India","Baner, Pune, India",3.2,7  votes,18.5642431,73.7768573
876,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.2,44  votes,18.59406345,73.74204911
877,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.9,5 votes,18.59406345,73.74204911
878,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",-,0,18.59406345,73.74204911
879,Wakad,", Pune, India","Wakad, Pune, India",3.6,89  votes,18.6109018,73.7637965
880,Wakad,", Pune, India","Wakad, Pune, India",3.3,19 votes,18.6109018,73.7637965
881,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",-,0,18.59406345,73.74204911
882,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3,11  votes,18.59406345,73.74204911
883,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3,4 votes,18.59406345,73.74204911
884,Aundh,", Pune, India","Aundh, Pune, India",-,0,18.5618834,73.8101957
885,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
886,Balewadi,", Pune, India","Balewadi, Pune, India",-,0,18.5820266,73.7689831
887,Pashan,", Pune, India","Pashan, Pune, India",3.8,51 votes,18.5386704,73.7952542
888,Baner,", Pune, India","Baner, Pune, India",3.6,26 votes,18.5642431,73.7768573
889,Baner,", Pune, India","Baner, Pune, India",3.9,104 votes,18.5642431,73.7768573
890,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.9,4 votes,18.59406345,73.74204911
891,Wakad,", Pune, India","Wakad, Pune, India",3.9,42 votes,18.6109018,73.7637965
892,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
893,Wakad,", Pune, India","Wakad, Pune, India",2.9,15  votes,18.6109018,73.7637965
894,Wakad,", Pune, India","Wakad, Pune, India",3.2,5  votes,18.6109018,73.7637965
895,Baner,", Pune, India","Baner, Pune, India",-,0,18.5642431,73.7768573
896,Balewadi,", Pune, India","Balewadi, Pune, India",3.3,11 votes,18.5820266,73.7689831
897,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.4,20 votes,18.59406345,73.74204911
898,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.9,83  votes,18.59406345,73.74204911
899,Wakad,", Pune, India","Wakad, Pune, India",3.5,49  votes,18.6109018,73.7637965
900,Wakad,", Pune, India","Wakad, Pune, India",3.3,10  votes,18.6109018,73.7637965
901,Balewadi,", Pune, India","Balewadi, Pune, India",3.6,54  votes,18.5820266,73.7689831
902,Baner,", Pune, India","Baner, Pune, India",3.3,5 votes,18.5642431,73.7768573
903,Wakad,", Pune, India","Wakad, Pune, India",2.7,46  votes,18.6109018,73.7637965
904,Aundh,", Pune, India","Aundh, Pune, India",3.8,248  votes,18.5618834,73.8101957
905,Wakad,", Pune, India","Wakad, Pune, India",3.5,25 votes,18.6109018,73.7637965
906,Baner,", Pune, India","Baner, Pune, India",3.7,60  votes,18.5642431,73.7768573
907,Baner,", Pune, India","Baner, Pune, India",3.8,83  votes,18.5642431,73.7768573
